,ep_name,face_id,character_name,time,x1,y1,x2,y2,direc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
457,Empire_S04E03,189.0,Thirsty,476.542,0.362,0.197,0.537,0.507,forward+backward,-0.05389,0.13685999999999998,0.12385,-0.00957,-0.04273,-0.00125,-0.04193,-0.12861,0.19631,-0.1961,0.24086,0.1317,-0.19551,-0.03843,-0.00296,0.13601,-0.17548,-0.09541,-0.10815,-0.03885,0.01402,0.10894,0.09967,-0.01419,-0.09978,-0.28606,-0.10666,-0.0926,0.12886,-0.0037,-0.06842999999999999,-0.0386,-0.16626,-0.04221,0.00958,0.03011,-0.04663,-0.04676,0.23647,-0.018580000000000003,-0.18585,0.02837,0.01849,0.17245,0.21652,-0.00796,0.0799,-0.11249,0.11134,-0.2781,0.08903,0.09914,0.13797,0.1074,0.05193,-0.22741,0.01403,0.13963,-0.12879000000000002,0.12572,0.08951,-0.07861,0.02407,0.10773,0.20671,0.11402,-0.10156,-0.21105,0.16928,-0.19279,-0.0163,0.14107,-0.11823,-0.12972,-0.25708000000000003,-0.00043,0.44483,0.14342,-0.12765,-0.01305,-0.17519,0.0052,0.05561,0.03329,-0.0801,-0.1058,-0.1283,0.01345,0.26511,0.0016,-0.07428,0.2347,0.04334,0.06817999999999999,0.01624,0.07042999999999999,-0.08567999999999999,-0.03429,-0.07833,0.02201,-0.03194,-0.09887,-0.0061,0.15828,-0.18586,0.19152,-0.08014,0.02016,0.06766,0.07546,-0.10959,-0.03053,0.17035,-0.2025,0.26513000000000003,0.18726,0.0034200000000000003,0.13392,0.06245,0.12699000000000002,-0.02841,-0.01687,-0.18421,-0.10226,-0.01039,-0.09098,0.0876,0.05414
458,Empire_S04E01,479.0,Cookie,1011.51,0.595,0.151,0.815,0.54,backward,-0.09127,0.01876,0.0466,0.02252,-0.02422,-0.12457,0.047060000000000005,-0.18826,0.18787,-0.06987,0.15045,-0.05265,-0.25687,-0.06348999999999999,-0.15179,0.17342,-0.14553,-0.16895,0.00427,-0.03659,0.09496,0.01546,0.06272,0.15765,-0.0621,-0.21251,-0.14527,-0.17302,-0.00742,-0.02203,0.05614,0.08588,-0.20037,-0.03882,0.017769999999999998,0.00647,0.02621,-0.05553,0.20085,-0.06125,-0.24426,-0.18425,0.11236,0.27904,0.15177000000000002,0.03089,-0.05003,-0.03937,0.02188,-0.20041,-0.03477,0.15427000000000002,0.08907000000000001,0.0784,0.00066,-0.20053,0.07986,0.039810000000000005,-0.19675,-0.01034,-0.01371,-0.08515,0.01102,0.01656,0.27763000000000004,0.01513,-0.13735,-0.08688,0.23399,-0.27294,-0.01141,0.10346,-0.15103,-0.18095,-0.29718,-0.11424,0.42844,0.11011,-0.1063,0.13091,-0.14892,0.02619,0.00102,0.13108,-0.014469999999999997,0.14492,-0.12163,-0.03207,0.12983,-0.08242000000000001,-0.02187,0.23929,-0.03869,-0.05814,0.04519,0.03507,-0.01502,-0.00478,-0.13934000000000002,-0.02188,-0.01232,-0.00359,0.03048,0.08692000000000001,-0.19569,0.07046000000000001,0.05986,-0.02183,-0.05553,0.02415,-0.13301,-0.09443,0.16343,-0.24544,0.18507,0.13222,-0.02132,0.14067000000000002,-0.01912,0.13086,-0.06577999999999999,-0.12921,-0.10779,-0.05401,0.08999,-0.08662,0.07492,0.01175
459,Empire_S04E06,968.0,Hakeem,1146.437,0.637,0.274,0.738,0.454,forward+backward,-0.20001,0.06245,0.04784,0.03567,-0.03581,-0.08946,0.013580000000000002,-0.09279,0.09917,-0.03227,0.30615,-0.02232,-0.22334,-0.17956,0.09572,0.17962999999999998,-0.16763,-0.04288,-0.09737,-0.15504,0.0101,0.03212,0.01408,0.16064,-0.09054,-0.2532,-0.05319,-0.24796,0.07541,-0.14601,-0.0037,0.035789999999999995,-0.12705,-0.04711,-0.02285,-0.01484,0.00494,-0.06045,0.25617,0.01887,-0.11013,-0.03714,-0.00927,0.24691,0.13098,-0.08467999999999999,0.08663,-0.024880000000000003,0.11146,-0.14993,0.00775,0.09021,0.24566,0.03505,-0.02277,-0.20038,-0.04501,0.03373,-0.20534,0.08234,0.06199,-0.1015,-0.14229,0.0328,0.24454,0.10913,-0.10112,-0.14936,0.22677,-0.08361,-0.02358,0.15989,-0.16053,-0.16584000000000002,-0.17957,0.09422,0.35697,0.0625,-0.26497,-0.03898,-0.25926,-0.01852,-0.02525,0.03855,-0.03383,-0.04365,-0.08705,0.03953,0.12907000000000002,-0.04199,0.0005099999999999999,0.22776,0.10962,-0.00369,0.01668,-0.06558,-0.02238,-0.051570000000000005,-0.02678,-0.06057000000000001,0.03282,-0.09273,0.04762,0.00187,-0.21184,0.19056,0.08784,-0.02635,-0.005679999999999999,0.07955,-0.12045,-0.02462,0.17899,-0.22342,0.21344,0.14326,0.1026,0.14527,-0.01099,0.12591,-0.05579,-0.07802,-0.10954,-0.02017,0.11763,-0.02304,0.01987,0.017509999999999998
461,Empire_S04E03,141.0,Cookie,315.7920000000001,0.34,0.106,0.477,0.353,forward+backward,-0.13046,0.05208,0.01813,-0.06452999999999999,-0.08165,-0.0814,0.02867,-0.16175,0.21031,-0.04883,0.18353,-0.0437,-0.24486,0.017240000000000002,-0.21311,0.13069,-0.15032,-0.08648,-0.02289,-0.09594,0.10277,-0.00207,0.08357,0.19184,-0.0428,-0.23455,-0.0979,-0.17526,-0.00233,-0.06262999999999999,0.10547,0.04026,-0.23227,-0.04584,-0.00502,-0.01194,0.00273,-0.07231,0.17835,-0.08106000000000001,-0.21051,-0.16534,0.12409,0.25447,0.18463,0.02901,-0.01178,-0.07712999999999999,0.07679,-0.17912,-0.08192,0.11669000000000003,0.06737,0.02812,-0.007940000000000001,-0.20184,0.08081,0.02546,-0.15989,-0.007409999999999998,-0.00024,-0.0494,-0.02908,-0.00297,0.28151,0.03237,-0.1374,-0.12918,0.2512,-0.27331,0.02022,0.14606,-0.14181,-0.18906,-0.2264,-0.10813,0.50084,0.10991,-0.052160000000000005,0.12295,-0.19901,0.04552,-0.02381,0.11462,-0.05802,0.13943,-0.07745,0.00919,0.16212,-0.06077000000000001,-0.06067,0.24418,-0.02503,-0.03652,0.05186,0.03543,-0.06589,0.03672,-0.12568,0.01043,-0.03078,-0.04034,0.05488,0.04768,-0.23602,0.08677,0.01819,0.00091,-0.0477,0.04203,-0.13391,-0.05678,0.19344,-0.28224,0.19151,0.14296,0.04617,0.15997,0.01877,0.09631,0.00294,-0.08245,-0.09792,-0.03906,0.04639,-0.13615,0.08463,-0.015369999999999997
462,Empire_S04E06,86.0,Andre,203.912,0.455,0.282,0.642,0.617,forward+backward,-0.07296,0.12235,0.05644,0.0861,-0.05555,-0.0225,-0.00404,-0.08344,0.13785,-0.05843,0.24368,-0.0477,-0.20829,-0.06606000000000001,0.007229999999999999,0.1446,-0.12462,-0.11884000000000003,-0.09549,-0.02964,0.02174,0.01109,0.054820000000000015,0.05825,-0.17598,-0.319,-0.03942,-0.10492,0.05662,-0.15319000000000002,-0.06007000000000001,0.14034000000000002,-0.14197,-0.05274,0.015969999999999998,-0.00564,0.00561,-0.0268,0.23021,0.11444,-0.16942000000000002,0.00602,-0.02157,0.3484,0.17756,-0.02235,0.04718,-0.06059,0.0651,-0.27121,-0.0005,0.15270999999999998,0.11747,0.05947,0.04475,-0.13079000000000002,-0.03601,0.08375,-0.19059,0.12248,0.06127000000000001,-0.02525,-0.04753,-0.07064,0.22337,0.12707000000000002,-0.10333,-0.10263,0.18288,-0.09708,-0.07042000000000001,0.07472000000000001,-0.11515,-0.19075,-0.24725,0.00256,0.34108,0.13705,-0.22906,-0.01816,-0.13321,-0.032760000000000004,0.00011,0.07389,-0.06506,-0.01719,-0.03453,0.02688,0.19046,0.02016,-0.03419,0.2512,0.0228,-0.02433,0.01728,-0.008,-0.07149,-0.0283,-0.14024,-0.05923,-0.03026,-0.09967,0.0243,0.1344,-0.2216,0.17118,0.01449,-0.00252,0.041260000000000005,0.07416,-0.09289,-0.00755,0.13748,-0.27533,0.17905,0.18733,0.0832,0.06213,0.01618,0.05194,0.00313,0.01213,-0.12972999999999998,-0.06705,0.04505,-0.0695,-0.04942,0.02189
463,Empire_S04E05,665.0,Lucious,1185.518,0.118,0.128,0.202,0.276,detection,-0.18278,0.035539999999999995,0.15688,0.02462,0.00527,-0.10104,-0.02098,-0.08127999999999999,0.10745,-0.02019,0.36176,-0.044910000000000005,-0.13293,-0.21474,0.0462,0.06842999999999999,-0.11106,-0.1169,-0.02949,-0.06223,0.0439,0.03175,0.01024,0.03697,-0.11583,-0.36654,-0.10098,-0.16674,0.0109,-0.07746,0.00558,0.10932,-0.14976,-0.12157,-0.01553,0.12953,0.00863,0.01612,0.08067,-0.03004,-0.10814,-0.053320000000000006,0.00743,0.31569,0.20359,0.03565,0.05305,-0.03111,0.00687,-0.18432,0.04403,0.11685,0.1952,0.04159,0.09201,-0.13043,0.0178,0.0462,-0.15513,0.08208,0.01816,-0.05805,0.01626,0.01085,0.27167,0.06639,-0.08603,-0.13238,0.15653,-0.09638,-0.08674,0.14134000000000002,-0.16482,-0.17334000000000002,-0.28399,0.07212,0.40038,0.01134,-0.26798,0.02893,-0.18082,-0.02773,0.03032,0.04322,-0.02316,-0.01052,-0.20823000000000005,-0.05086,0.17144,-0.01088,-0.02636,0.17943,-0.016640000000000002,-0.02172,0.09331,0.00807,-0.04317,0.06872,-0.09966,-0.08138,0.04389,-0.08896,-0.04406,0.07053999999999999,-0.18065,0.15017,0.02218,0.03335,0.02198,-0.035410000000000004,-0.06897,-0.04965,0.17823,-0.27024000000000004,0.14010999999999998,0.15769,0.07522999999999999,0.18412,0.02467,0.10318,-0.05749,-0.03209,-0.13307,0.00896,-0.00663,-0.0368,-0.02311,0.05844
465,Empire_S04E01,487.0,Lucious,1031.531,0.298,0.35700000000000004,0.342,0.436,forward+backward,-0.1166,0.07908,0.01059,-0.05968,-0.03308,-0.00663,0.0594,-0.13066,0.13845,-0.02648,0.25256,-0.0217,-0.19894,-0.17242000000000002,0.08385,0.05753,-0.14095,-0.19866,-0.05591,-0.03004,0.06013,-0.0179,0.03538,0.02622,-0.13579000000000002,-0.29315,-0.10222,-0.1433,0.06824,-0.07288,0.09869,0.05152,-0.17463,-0.03252,-0.00154,0.03838,-0.03067,-0.0779,0.18319,-0.01616,-0.115,-0.0468,0.01741,0.2616,0.17536,-0.02543,0.05804,-0.00235,0.064,-0.25572,0.07039,0.08402000000000001,0.14378,0.0655,0.09227,-0.16731,0.08796,0.08116,-0.20632,0.12955,0.03549,-0.052870000000000014,-0.0278,0.03232,0.21913,0.11252,-0.0641,-0.16238,0.12172,-0.14695999999999998,-0.06422,0.13955,-0.14272,-0.15693,-0.21407,0.01451,0.39266,0.08963,-0.2241,0.00913,-0.06695,0.02125,0.09379,0.03925,-0.06608,-0.04426,-0.18294,-0.02832,0.2177,0.0008900000000000002,-0.08538,0.26017,0.017419999999999998,-0.0005,0.08297,-0.02833,0.04888,0.01423,-0.03835,-0.01272,0.01302,-0.11509,-0.051820000000000005,0.07819,-0.16442,0.15444000000000002,0.00392,0.06387999999999999,-0.03685,-0.04068,-0.05509,0.013580000000000002,0.12908,-0.29578000000000004,0.16857,0.17297,0.02015,0.11404,-0.02246,0.0543,0.00444,-0.00604,-0.14570999999999998,-0.01423,-0.00905,-0.03875,-0.0226,0.04916
466,Empire_S04E06,429.0,Lucious,384.676,0.202,0.165,0.35,0.428,backward,-0.12094,0.0177,0.18237,0.02983,-0.03481,-0.11,-0.01159,-0.11088,0.09384,-0.09388,0.30536,-0.03851,-0.11282,-0.15486,0.12636,0.09002,-0.11234,-0.10884,-0.02048,-0.07339,0.03248,-0.03112,0.01672,0.02648,-0.10187,-0.33107,-0.12059,-0.18088,0.03818,-0.06821,0.02071,0.06696,-0.16488,-0.04699,-0.05655,0.09262,-0.02821,-0.05673,0.08563,-0.04206,-0.1237,-0.01349,-0.03607,0.2123,0.17195,0.04172,0.07512,-0.05317,0.04671,-0.14447000000000002,0.0284,0.07637999999999999,0.09736,0.07656,0.01224,-0.13747,0.09757,-0.00209,-0.2046,0.059420000000000014,0.06276,-0.06974,-0.03061,0.07365,0.30992,0.11232,-0.07403,-0.12725999999999998,0.12880999999999998,-0.118,-0.07537,0.12752,-0.20209,-0.14706,-0.22238,0.07998999999999999,0.46842,0.01018,-0.22757,0.006229999999999999,-0.17754,-0.00533,0.09699,0.10998,0.01375,-0.05334,-0.16344,-0.00041,0.18177,-0.05519,-0.03763,0.17945999999999998,0.02402,0.02232,0.02475,-0.02849,-0.00994,0.05715,-0.06154,-0.10466,0.05233,-0.01863,-0.06432,0.061570000000000014,-0.17965,0.19607,0.05035,0.02127,0.03842,-0.01851,-0.06504,-0.05,0.11874,-0.25814000000000004,0.16978,0.18343,0.09285,0.15294000000000002,-0.00705,0.11408,-0.03862,-0.04067,-0.17488,0.03911,0.030330000000000006,0.014730000000000004,-0.01278,0.03435
467,Empire_S04E06,814.0,Becky,843.5089999999999,0.475,0.194,0.619,0.45,backward,-0.19594,0.06153,0.12145,-0.08267000000000001,-0.06315,-0.05066,0.08054,-0.11285,0.15053,-0.17404,0.29891,-0.09255,-0.21589,-0.08546000000000001,0.1044,0.13091,-0.07047,-0.11955,-0.07514,-0.04732,-0.00773,0.0040100000000000005,-0.00393,0.10297,-0.03455,-0.40121,-0.14431,-0.07858,-0.03347,0.0103,-0.01128,0.05533,-0.22632,-0.0433,-0.049530000000000005,-0.00409,-0.00941,-0.05911,0.14673,-0.0594,-0.1831,-0.15656,0.05265,0.20789,0.12647,-0.03112,-0.0109,-0.04102,0.02721,-0.16416,0.02825,0.09621,0.12453,0.01201,0.033960000000000004,-0.10167,0.0332,0.02556,-0.19283,-0.03544,0.01243,-0.05401,-0.12483,-0.06912,0.32486,0.15769,-0.10515,-0.17982,0.20499,-0.13064,-0.020030000000000003,0.0583,-0.18671,-0.17958,-0.26754,0.06202000000000001,0.32049,0.08206000000000001,-0.19671,0.0679,-0.1902,-0.0029100000000000003,0.0322,0.06493,-0.06949,0.0645,-0.07671,0.05715,0.15715,-0.03848,-0.04264,0.2675,-0.02891,-0.03092,0.061120000000000015,-0.00969,0.00539,-0.016390000000000002,-0.15446,-0.00365,0.11914,-0.06661,-0.025960000000000004,0.12834,-0.29682,0.14145,0.01769,0.01022,0.05756,-0.01997,-0.14165999999999998,-0.09143,0.12144,-0.23721,0.11469,0.09141,0.006659999999999999,0.15617,0.04049,0.08084,-0.0201,-0.07003999999999999,-0.19057,0.00491,0.17209000000000002,-0.0364,0.03331,0.04963
468,Empire_S04E05,5.0,Cookie,13.972,0.454,0.217,0.645,0.557,forward+backward,-0.17149,0.0306,0.12678,0.00618,-0.02867,-0.12306,0.05621,-0.17089,0.20816,-0.09515,0.19617,-0.08444,-0.27894,-0.00559,-0.08084,0.17670999999999998,-0.16609000000000002,-0.14715,-0.02648,-0.02353,0.08129,0.02321,0.02502,0.07875,-0.05256,-0.28844000000000003,-0.13915,-0.13492,0.05821000000000001,-0.05171,-0.00178,0.07818,-0.21056,-0.0429,0.04122,0.06096,-8e-05,-0.11227,0.1634,-0.04788,-0.2466,-0.22072,0.09053,0.25456,0.15944,-0.02768,-0.04628,-0.09445,0.00127,-0.22177,-0.044660000000000005,0.13714,0.09618,0.09432,0.00974,-0.2233,0.05589,0.04465,-0.20908,0.03289,0.06741,-0.12699000000000002,-0.06858,-0.00574,0.2474,0.07935,-0.15029,-0.13360999999999998,0.23601,-0.2375,0.00797,0.07197,-0.15653,-0.21111,-0.28167,-0.11921,0.43118,0.1042,-0.16327,0.09333,-0.16108,0.03564,0.04746,0.18547,-0.00602,0.13719,-0.09079,-0.00755,0.13685,-0.08141,-0.01248,0.22351,-0.05283,-0.03564,0.034710000000000005,-0.00349,-0.01074,-0.05762000000000001,-0.17118,-0.07616,-0.03812,-0.03675,0.0031,0.12628,-0.19274,0.08098,0.1032,-0.01885,0.01143,-0.0227,-0.0864,-0.11091,0.15558,-0.25458000000000003,0.17476,0.19429,-0.00274,0.15557,-0.012980000000000002,0.13175,-0.00469,-0.07559,-0.1296,-0.00152,0.03515,-0.04409,-0.00449,-0.02055
469,Empire_S04E06,806.0,Becky,827.493,0.468,0.108,0.648,0.431,forward+backward,-0.14637,0.07338,0.06214,-0.05395,-0.09669,-0.06065,0.05743,-0.14367,0.12372,-0.1007,0.19161,-0.07754,-0.24849,-0.07437,0.02357,0.12668,-0.12177,-0.10917,-0.0839,-0.01524,-0.03587,-0.00564,0.01009,0.06345,-0.01807,-0.34342,-0.07535,-0.09973,-0.00061,-0.01439,0.00815,0.1171,-0.2168,-0.05234,-0.03978,0.10848,-0.14414000000000002,-0.0333,0.15531,-0.028010000000000004,-0.17003,-0.12064,-0.00992,0.25342,0.17384000000000002,-0.02175,0.02344,-0.03782,0.0116,-0.2481,0.00851,0.11886,0.10773,0.061479999999999986,0.04569,-0.09728,0.04913,0.04903,-0.12708,0.02214,0.06851,-0.10813,-0.09233,-0.03697,0.29097,0.11126,-0.07502,-0.08059,0.21959,-0.15195999999999998,-0.10114,0.0444,-0.12013,-0.17972,-0.25669000000000003,0.03573,0.3788,0.14802,-0.18172,0.00309,-0.1111,0.01396,0.1179,0.08924,-0.05874,0.0069700000000000005,-0.09381,0.049010000000000005,0.17145,-0.08302000000000001,-0.06462999999999999,0.1895,0.02078,0.00663,0.03275,-0.07475,0.06122,0.00809,-0.18011,-0.0341,0.13801,-0.06988,-0.01999,0.12759,-0.15883,0.13862,0.05654,0.00559,0.07805,-0.0244,-0.1301,-0.0571,0.15779,-0.20066,0.21296,0.1604,-0.01935,0.10201,0.05144,0.07156,0.00672,-0.07063,-0.17912,-0.04996,0.1482,0.03547,0.01622,0.023180000000000003
471,Empire_S04E06,972.0,Cookie,1153.694,0.21,0.151,0.311,0.331,forward+backward,-0.13539,0.05778,0.04476,-0.029480000000000006,-0.04219,-0.17918,0.03057,-0.16176,0.18239,-0.10369,0.13984000000000002,-0.12479,-0.23207,-0.06472,-0.12301,0.20003,-0.17697000000000002,-0.16116,-0.01195,-0.06794,0.14403,0.01677,0.0207,0.15170999999999998,-0.0566,-0.25802,-0.13508,-0.09042,0.00813,-0.04393,0.06487000000000001,0.11119,-0.19331,-0.07805,0.0648,0.03829,0.04669,-0.01227,0.17436,-0.04599,-0.27778,-0.14489000000000002,0.17347,0.29682,0.1379,0.05693,-0.06737,-0.07657,0.0439,-0.18488,-0.06955,0.16182,0.05355,0.07747000000000001,0.0003,-0.18066,0.07496,0.07795,-0.17902,-0.00827,0.06581000000000001,-0.14712,-0.04286,-0.01286,0.23676,0.00991,-0.12396,-0.1557,0.1988,-0.2653,-0.03719,0.0857,-0.11332,-0.15216,-0.28648,-0.10869,0.4129,0.08097,-0.09027,0.15745,-0.10094,0.03711,0.06006,0.14648,-0.03561,0.14411,-0.05813,-0.03061,0.1465,-0.0608,0.01349,0.21642,-0.01951,0.00378,0.04666,-0.03406,-0.031830000000000004,0.01109,-0.17405,-0.01057,-0.04265,-0.056060000000000006,0.02352,0.05841,-0.22928,0.08587,0.07996,-0.01364,-0.05881,0.07493999999999999,-0.12314,-0.09713,0.13417,-0.24426,0.20183,0.21563,0.040760000000000005,0.14202,0.05526,0.11464,0.00628,-0.0766,-0.08878,-0.02354,0.10998,-0.10872,0.04784,-0.03069
472,Empire_S04E01,589.0,Lucious,1400.316,0.389,0.131,0.451,0.242,forward+backward,-0.10446,0.07361000000000001,0.16172,0.02546,-0.034789999999999995,-0.03852,-0.02597,-0.13141,0.13105,-0.07381,0.3271,-0.07562999999999999,-0.10314,-0.19598,0.02762,0.13123,-0.09761,-0.12331,-0.02382,-0.03788,0.06752999999999999,0.0034,0.0325,-0.0268,-0.10432,-0.39737,-0.08252000000000001,-0.13505,0.0765,-0.10293,-0.01002,0.057720000000000014,-0.18042,-0.06227000000000001,-0.02337,0.123,-0.04499,-0.03943,0.12597,-0.02241,-0.16075,-0.05414,0.01347,0.20025,0.1971,0.03843,0.07103999999999999,-0.10466,0.04892,-0.1424,0.06379,0.07691,0.11935,0.09256,0.08599,-0.12477,0.01199,0.02659,-0.15172,0.06521,0.06128,-0.05562,-0.02899,0.03847,0.26283,0.09291,-0.08062000000000001,-0.1695,0.14601,-0.09134,-0.09808,0.10315,-0.1133,-0.12969,-0.30812,0.04366,0.44247,-0.00605,-0.25601,-0.00788,-0.11986,-0.030560000000000007,0.12097,0.11196,0.01614,-0.03564,-0.1577,-0.04123,0.16954,-0.05923,-0.05538,0.15257,-0.05594,0.061479999999999986,0.00943,0.06557,-0.07629,0.12572,-0.06347,-0.09586,0.09058,-0.00126,-0.02607,0.09812,-0.14575,0.16958,0.02169,0.05363,0.06737,-0.03677,-0.08522,-0.02807,0.11863,-0.27827,0.20563,0.14547000000000002,0.01601,0.15105,0.09468,0.11319,0.02542,-0.03949,-0.17916,-0.0007599999999999999,-0.02193,0.01006,-0.02909,0.05225
474,Empire_S04E05,364.0,Cookie,690.3560000000001,0.61,0.237,0.7020000000000001,0.401,forward+backward,-0.18006,0.12694,0.11616,-0.0409,-0.08202999999999999,-0.11352,0.0078,-0.19135,0.24139,-0.03722,0.23104,-0.07379,-0.21458,0.04865,-0.08857999999999999,0.15697,-0.17572000000000002,-0.12722,0.02184,-0.04138,0.03427,-0.005520000000000001,0.01734,0.12865,-0.05763,-0.23947,-0.13064,-0.10776,0.04241,-0.0157,0.00075,0.09027,-0.21484,-0.07141,0.00315,0.03795,0.0356,-0.04553,0.18558,-0.06008,-0.20091,-0.1274,0.07193,0.25805,0.21627,-0.03112,-0.00103,-0.07821,0.052870000000000014,-0.13922,-0.02687,0.13237000000000002,0.0986,0.01148,0.006,-0.24233,-0.02968,0.11529,-0.13713,0.06552999999999999,0.05285,-0.11411,-0.0091,-0.03225,0.29437,0.0716,-0.12853,-0.15661,0.20621,-0.13062,-0.00907,0.08836000000000001,-0.194,-0.16419,-0.32194,-0.03462,0.40137,0.004229999999999999,-0.15912,0.13015,-0.14002,0.01049,-0.005520000000000001,0.15043,-0.034539999999999994,0.07605,-0.13418,-0.03505,0.17600000000000002,-0.04623,-0.02159,0.22039,-0.10478,-0.02377,0.00614,0.05742000000000001,-0.07923,-0.026760000000000003,-0.14695,-0.07389,-0.02008,-0.03007,-0.01513,0.14527,-0.22985,0.02621,0.02955,0.04805,-0.07468999999999999,-0.01965,-0.06512000000000001,-0.06849,0.20154,-0.24293,0.1811,0.11012,-0.03736,0.14168,0.01993,0.08273,-0.0023,-0.00759,-0.08267000000000001,0.02377,0.05943,-0.07662999999999999,0.06935,0.05914
476,Empire_S04E05,160.0,Andre,389.222,0.563,0.067,0.621,0.16899999999999998,forward,-0.07112,0.1332,0.03073,-0.08025,-0.04842,-0.04125,-0.006659999999999999,-0.17094,0.19244,-0.07695,0.31517,-0.04138,-0.21981,-0.10981,0.05703,0.17242000000000002,-0.18859,-0.10378,-0.06309,-0.13354000000000002,0.01175,-0.03914,0.11545,0.03801,-0.16441,-0.38186,-0.14296,-0.15919,0.07381,-0.06594,-0.0059,0.02601,-0.19247,-0.08301,0.00675,0.03689,0.014,-0.07126,0.22327,0.01077,-0.10166,-0.01007,-0.01178,0.23251,0.05635,-0.016040000000000002,0.1269,-0.06917000000000001,0.02744,-0.12567,0.1376,0.06621,0.09393,0.01067,0.03072,-0.13372,-0.00203,0.14964,-0.21097,0.08542000000000001,0.14548,-0.04043,-0.11316,-0.02322,0.27209,0.16627,-0.11732,-0.09611,0.15646,-0.00363,0.01197,-0.00545,-0.16452999999999998,-0.165,-0.24917,0.07355,0.44345,0.05334,-0.22434,-0.02781,-0.17295,-0.0025,0.08895,0.01598,-0.0565,0.00618,-0.0981,0.09301,0.1608,-0.04166,-0.06641,0.22266,-0.03394,0.06186000000000001,0.01817,0.03748,-0.08216,-0.003820000000000001,-0.08641,0.01524,0.04513,-0.0955,-0.06165,0.04993,-0.21094,0.12465,0.07482,-0.05034,-0.00831,0.05458,-0.12372,-0.08581,0.17912999999999998,-0.27926,0.1985,0.22623,0.02663,0.18491,0.04014,0.06543,0.02024,-0.05514,-0.17837999999999998,-0.02887,0.07434,-0.0079,0.04803,0.06115
478,Empire_S04E06,941.0,Cookie,1104.395,0.223,0.14400000000000002,0.327,0.329,forward+backward,-0.11943,0.06694,0.06109,-0.0366,-0.05494,-0.19235,0.03138,-0.11517,0.20853,-0.08622,0.16698,-0.05286,-0.22501,-0.01812,-0.11359,0.16522,-0.19468,-0.16477999999999998,-0.04498,-0.056060000000000006,0.13685999999999998,0.06357,0.04027,0.09299,-0.0492,-0.2725,-0.11748,-0.10562,0.01062,-0.02934,0.10613,0.12953,-0.2171,-0.09575,0.04294,0.05028,0.03963,-0.01414,0.20907,-0.026660000000000003,-0.28653,-0.12153,0.15066,0.28809,0.12902,0.04745,-0.03565,-0.05692000000000001,0.0172,-0.21412,-0.05997,0.15862,0.08202000000000001,0.08482,-0.0046700000000000005,-0.20029,0.08872999999999999,0.0938,-0.19635,-0.00457,0.07478,-0.19642,0.00043,0.0088,0.29941,-0.01506,-0.12449,-0.08648,0.19077,-0.21386,-0.04436,0.08551,-0.10205,-0.15436,-0.27292,-0.05851,0.4237,0.05699,-0.08591,0.19178,-0.12736,0.01523,0.016059999999999998,0.16418,-0.04332,0.15847999999999998,-0.09354,-0.018000000000000002,0.16348,-0.05971,0.0205,0.22887,-0.01959,0.02112,0.06029,-0.03125,-0.034980000000000004,-0.01502,-0.16186,0.01289,-0.04981,-0.06842000000000001,-0.01855,0.03342,-0.19385,0.05356,0.04734,-0.04529,-0.07836,0.02251,-0.05238,-0.11458,0.13232,-0.24296,0.22038,0.19248,7e-05,0.21413,0.05949,0.12231,-0.01117,-0.0774,-0.11594000000000003,-0.03014,0.12337,-0.06921000000000001,0.08383,0.00607
